"ip","timezone","file_name","status_code","object_size","origin","user_agent","date","time"
"121.97.255.162",200,"/images/min_blue.gif",200,"349","http://www.me.ugent.be/","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.95 Safari/537.4","23jul2013","12:35:26 PM"
"78.21.15.219",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.js",200,"985","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25","02aug2013","12:16:02 PM"
"78.23.193.152",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/6/20_Sogeti_Belux_2012_Conference_in_Brussels_files/DSC_0678.jpg",200,"78548","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/6/20_Sogeti_Belux_2012_Conference_in_Brussels.html","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)","28jun2013","10:36:12 AM"
"157.55.33.83",200,"/robots.txt",404,"531","-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)","30jul2013","9:57:49 AM"
"122.172.163.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3439.jpg",200,"23393","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","22aug2013","5:34:06 PM"
"192.190.204.201",200,"/predictive_analytics/customer_intelligence/Blog/Blog_files/mwmac_white.png",200,"2226","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)","20jun2013","11:56:20 AM"
"204.153.214.9",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3747.jpg",200,"65877","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","22aug2013","5:50:12 PM"
"2.230.78.223",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2149.jpg",200,"79086","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","19aug2013","6:36:31 PM"
"148.230.10.25",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",304,"190","-","Mozilla/4.0 (compatible;)","06aug2013","7:23:34 PM"
"180.215.28.102",200,"/mma.pdf",206,"65897","http://www.mma.ugent.be/mma.pdf","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.97 Safari/537.22","23jul2013","6:39:16 PM"
"109.133.70.108",200,"/images/algemeen/externesite.gif",200,"361","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","12aug2013","4:03:39 PM"
"78.20.22.95",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA_files/IMG_0211.jpg",200,"28329","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/5_DMA_2011_Conference_in_Boston,_MA.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.52 Safari/537.36","27jun2013","4:56:42 PM"
"66.249.83.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64549","-","Mozilla/5.0 (Windows; U; Windows NT 5.1; de; rv:1.9.0.7) Gecko/2009021910 Firefox/3.0.7 (via ggpht.com)","04aug2013","2:18:28 AM"
"66.249.84.167",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64549","-","Mozilla/5.0 (compatible) Feedfetcher-Google; (+http://www.google.com/feedfetcher.html)","05aug2013","2:12:56 PM"
"81.249.175.182",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3627.jpg",200,"51338","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1","22aug2013","2:25:26 PM"
"140.247.178.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2259.jpg",200,"50148","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1","02aug2013","11:08:53 PM"
"67.216.151.246",200,"/Athiratt_Jarnyaharn.jpg",200,"4591","http://www.mma.ugent.be/Graduates.htm","Mozilla/5.0 (iPad; CPU OS 6_1 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B141 Safari/8536.25","20jul2013","4:04:38 AM"
"66.249.72.129",200,"/docs/thesis/StefanVanAelst-Bayesian%20quantile%20regression%20methods.pdf",304,"190","-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)","06jul2013","11:38:12 PM"
"74.125.17.197",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2323.jpg",200,"124438","http://plus.url.google.com/mobileapp","Mozilla/5.0 (Linux; Android 4.3; Nexus 4 Build/JWR66V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.32 Mobile Safari/537.36","01aug2013","4:53:35 PM"
"54.226.181.76",200,"/",200,"12664","-","Mozilla/5.0 (compatible; URLAppendBot/1.0; +http://www.profound.net/urlappendbot.html)","23jun2013","2:54:52 PM"
"190.90.55.165",200,"/predictive_analytics/customer_intelligence/Blog/blog-main.xml",200,"11196","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/534.57.2 (KHTML, like Gecko) Version/5.1.7 Safari/534.57.2","30jul2013","11:43:18 PM"
"65.55.52.115",200,"/index.php?page=user_login_form",200,"2147","-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)","24jul2013","9:53:12 AM"
"193.9.13.135",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium_files/shapeimage_1.jpg",304,"189","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:10.0.11) Gecko/20100101 Firefox/10.0.11","24jul2013","2:19:21 PM"
"107.22.160.206",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html",200,"16550","-","Mozilla/5.0","23aug2013","3:51:18 AM"
"146.175.207.59",200,"/predictive_analytics/customer_intelligence/Scripts/iWebBlog.js",200,"4424","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","19aug2013","3:59:05 PM"
"66.215.208.156",200,"/predictive_analytics/customer_intelligence/Blog/Media/object001_1.jpg",200,"45365","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","22aug2013","8:11:15 PM"
"91.177.121.63",200,"/predictive_analytics/customer_intelligence/Blog/Blog_files/shapeimage_1.jpg",200,"1147","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Blog.html","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7; nl-nl) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27","28jun2013","3:13:34 PM"
"133.19.127.41",200,"/css/screen.css",304,"212","http://www.me.ugent.be/content.htm","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; BTRS102151; GTB7.5; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E; MDDC; InfoPath.2; McAfee)","26jun2013","10:53:55 AM"
"186.151.78.151",200,"/style.css",200,"3361","http://www.mastat.ugent.be/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.75 Safari/535.7","27jul2013","7:44:33 AM"
"81.249.175.182",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/IMG_1599.jpg",200,"64145","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_4 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B350 Safari/8536.25","22aug2013","2:26:04 PM"
"78.238.152.68",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/8_VRP_2013_files/DSC_0130.jpg",200,"113087","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/8_VRP_2013.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:22.0) Gecko/20100101 Firefox/22.0","17jul2013","10:32:06 PM"
"72.79.211.172",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3439.jpg",200,"23393","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5; en-us) AppleWebKit/533.18.1 (KHTML, like Gecko) Version/5.0.2 Safari/533.18.5","23aug2013","4:25:12 AM"
"198.101.203.199",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/21_Hybrid_Ensemble_Classification_With_Optimization_Business_Case_at_HIR_ME_files/DSC_0659.jpg",200,"70818","-","Mozilla/5.0 (compatible; Embedly/0.2; snap; +http://support.embed.ly/)","24jun2013","11:12:35 PM"
"128.111.68.209",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3302.jpg",200,"28769","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","22aug2013","6:58:32 PM"
"124.191.120.56",200,"/predictive_analytics/customer_intelligence/Scripts/Widgets/Navbar/navbar.js",200,"2561","http://plus.url.google.com/mobileapp","Mozilla/5.0 (Linux; Android 4.3; Nexus 7 Build/JWR66V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.111 Safari/537.36","02aug2013","3:02:13 PM"
"146.137.70.70",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2292.jpg",200,"34437","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.63 Safari/537.31","01aug2013","8:13:55 PM"
"81.149.170.209",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/6_Oracle_Big_Data_Forum_in_Belgium_files/droppedImage_8.jpg",200,"64150","-","LinkedIn/6.1 CFNetwork/609.1.4 Darwin/13.0.0","08jul2013","1:41:00 AM"
"89.97.90.230",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2103.jpg",200,"53063","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","01aug2013","4:29:06 PM"
"69.171.228.117",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation_files/DSC_0854.jpg",206,"84460","-","facebookexternalhit/1.1 (+http://www.facebook.com/externalhit_uatext.php)","08aug2013","1:46:49 PM"
"85.84.107.199",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/15_Entry_1.css",200,"1341","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/29.0.1547.57 Safari/537.36","23aug2013","4:36:25 PM"
"91.182.2.177",200,"/images/sprieten_s.gif",200,"2489","http://www.me.ugent.be/video.htm","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/536.30.1 (KHTML, like Gecko) Version/6.0.5 Safari/536.30.1","01jul2013","8:17:37 AM"
"94.174.145.171",200,"/images/containerbg2.png",200,"495","http://www.mma.ugent.be/css/screen.css","Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0","23jun2013","9:22:16 PM"
"109.142.202.142",200,"/predictive_analytics/customer_intelligence/Blog/blog-archive.xml",304,"190","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/1_MScMA_UGent_SSZ_Final_Project_Presentation.html","Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329 [FBAN/FBIOS;FBAV/6.2;FBBV/228172;FBDV/iPhone3,1;FBMD/iPhone;FBSN/iPhone OS;FBSV/6.1.3;FBSS/2; FBCR/Carrier;FBID/phone;FBLC/nl_NL;FBOP/1]","02jul2013","8:59:04 AM"
"130.180.127.199",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/11/25_DDK_2011_in_Kassel,_Germany_files/mwmac_white.png",200,"2226","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/11/25_DDK_2011_in_Kassel,_Germany.html","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0; MASMJS)","01jul2013","11:03:03 PM"
"70.198.68.28",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2011/12/13_IEEE_Data_Mining_Conference__ICDM_2011_in_Vancouver,_Canada_files/IMG_1100.jpg",200,"112176","http://www.google.com/search?q=sentiment+vs+opinion&source=lnms&tbm=isch&sa=X&ei=MMvqUemOKoHXygGy9IGwAg&ved=0CAcQ_AUoAQ&biw=360&bih=519","Mozilla/5.0 (Linux; Android 4.1.2; DROID RAZR HD Build/9.8.1Q-79) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.90 Mobile Safari/537.36","20jul2013","7:39:20 PM"
"77.109.123.177",200,"/images/algemeen/externesite.gif",200,"361","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","23jun2013","5:56:49 PM"
"200.38.208.194",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2012/4/25_SAS_Global_Forum_2012_in_Orlando,_FL.html",200,"8641","http://www.google.com.mx/search?q=forum+sas+orlando&hl=es-419&gbv=2&rlz=1W1MXGB_enMX532&oq=forum+sas+orla&gs_l=heirloom-serp.3.0.0i30.2531.4000.0.5578.5.2.0.3.3.0.110.219.0j2.2.0...0.0...1ac.1.15.heirloom-serp.vwl0NWviZn4","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; GTB7.5; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET CLR 1.1.4322; AskTbORJ/5.15.2.23037)","05jul2013","11:54:59 PM"
"157.193.10.52",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2202.jpg",304,"190","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","6:01:31 PM"
"62.205.88.212",200,"/images/facetbg.png",200,"470","http://www.me.ugent.be/css/screen.css","Mozilla/5.0 (Windows NT 6.1; rv:22.0) Gecko/20100101 Firefox/22.0","16aug2013","4:49:35 PM"
"144.76.71.140",200,"/",200,"7615","-","Mozilla/5.0 (compatible; SISTRIX Crawler; http://crawler.sistrix.net/)","16jul2013","12:22:26 PM"
"66.249.72.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/9_Entry_1_files/DSC_0840.jpg",200,"83343","-","Googlebot-Image/1.0","13aug2013","6:25:56 PM"
"180.87.42.103",200,"/databasemarketing.htm",200,"10294","-","Java/1.7.0_25","12aug2013","10:59:45 PM"
"78.21.37.80",200,"/images/siteid.jpg",404,"512","http://www.mastat.ugent.be/index.php?page=program","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; MAAU)","01aug2013","6:01:53 PM"
"54.242.201.69",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/3/21_ME_MScMA_Students_present_results_in_aCRM_R_Modeling_contest_files/index.jpg",200,"11565","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/3/21_ME_MScMA_Students_present_results_in_aCRM_R_Modeling_contest.html","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 (FlipboardProxy/0.0.5; +http://flipboard.com/browserproxy)","25jun2013","11:23:00 PM"
"150.164.0.231",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3763.jpg",200,"29979","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","23aug2013","12:40:23 AM"
"141.134.42.64",200,"/predictive_analytics/customer_intelligence/Blog/blog-archive.xml",304,"190","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2011/10/25_Entry_1.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.110 Safari/537.36","29jun2013","5:09:49 AM"
"66.249.81.156",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2267.jpg",200,"64548","-","Mozilla/5.0 (Windows; U; Windows NT 5.1; de; rv:1.9.0.7) Gecko/2009021910 Firefox/3.0.7 (via ggpht.com)","11aug2013","2:02:23 PM"
"157.193.10.30",200,"/predictive_analytics/customer_intelligence/Scripts/iWebBlog.js",200,"4425","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","01aug2013","2:14:04 PM"
"129.10.110.48",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3660.jpg",200,"104849","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1.html","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.63 Safari/537.31","22aug2013","9:04:49 PM"
"67.184.229.98",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/8/15_Entry_1_files/DSC_3382.jpg",200,"32985","-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.34 Safari/534.24","22aug2013","7:47:09 PM"
"46.241.158.102",200,"/",200,"4316","-","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.10 (KHTML, like Gecko) Chrome/8.0.552.224 Safari/534.10","19jul2013","2:27:04 PM"
"76.65.143.80",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/8_VRP_2013_files/DSC_0339.jpg",200,"102540","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/8_VRP_2013.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","17jul2013","5:58:13 PM"
"24.5.112.19",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2098.jpg",200,"91463","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","7:22:49 PM"
"61.91.248.195",200,"/predictive_analytics/customer_intelligence/Blog/blog-archive.xml",200,"145340","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2012/4/10_Kick-off_Meeting_of_Analytical_CRM_Modeling_Project_at_Natuurpunt_vzw.html","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.94 Safari/537.36","12jul2013","6:57:51 AM"
"50.18.5.146",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2284.jpg",200,"106550","-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.81 Safari/537.1","01aug2013","7:19:12 PM"
"202.5.142.21",200,"/images/siteid.jpg",200,"9730","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36","16jul2013","9:48:52 AM"
"81.208.58.254",200,"/crm_specialists.jpg",200,"83613","http://www.mma.ugent.be/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36","05jul2013","2:35:16 PM"
"178.119.169.36",200,"/images/containerbg2.png",200,"495","http://www.mma.ugent.be/","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)","19jul2013","8:55:55 AM"
"107.17.54.99",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2408.jpg",200,"35404","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36","02aug2013","12:39:58 AM"
"172.10.237.5",200,"/predictive_analytics/customer_intelligence/feed.xml",200,"1324","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source%2c_Big_Data_and_more_at_OSCON_in_Portland%2c_OR.html","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0","01aug2013","10:51:12 PM"
"178.197.239.247",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/28_MScMA_UGent_Final_Project_Presentation_at_essent.be_files/DSC_0757.jpg",200,"100741","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/6/28_MScMA_UGent_Final_Project_Presentation_at_essent.be.html","Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Mobile/10B329","01jul2013","10:21:57 PM"
"90.176.169.220",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/IMG_1415.jpg",200,"39935","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR.html","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.95 Safari/537.36","02aug2013","11:25:32 PM"
"31.174.43.233",200,"/css/print.css",200,"1151","http://www.predictiveanalytics.ugent.be/","Mozilla/5.0 (Windows NT 6.1; rv:18.0) Gecko/20100101 Firefox/18.0","22jul2013","9:13:05 PM"
"81.11.218.16",200,"/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source,_Big_Data_and_more_at_OSCON_in_Portland,_OR_files/DSC_2321.jpg",200,"30694","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Entries/2013/7/26_Open_Source%2C_Big_Data_and_more_at_OSCON_in_Portland%2C_OR.html","Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0)","21aug2013","1:06:22 AM"
"109.128.165.127",200,"/predictive_analytics/customer_intelligence/Scripts/iWebImage.js",200,"9361","http://www.mma.ugent.be/predictive_analytics/customer_intelligence/Blog/Archive.html","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:21.0) Gecko/20100101 Firefox/21.0","21jun2013","3:09:11 PM"
